row_id,user_id,user_name,advertiser_type,is_verified,user_review,city_id,city,district_id,district,property_type,transaction_type,location_lat,location_lng,create_time,created_at,updated_at,age,has_air_condition,has_kitchen,bathrooms,bedrooms,livings,area,has_furnished,price,rent_period,is_daily_rentable
3969921,1735770,مكتب أبراج الفخامه للعقارات برماح ,agent,Yes,5,76,رماح,942,حي رماح,Land,Sell,"""\""2556583\""""","""\""4717935\""""",1643214024000,1672584950003,1672584950003,0,No,Yes,4,3,1,630,No,261450,Daily,No
3979896,1735770,مكتب أبراج الفخامه للعقارات برماح ,agent,Yes,5,76,رماح,942,حي رماح,Villa,Sell,"""\""2553465\""""","""\""4717076\""""",1643480917000,1672584950994,1672584950994,0,No,Yes,5,4,2,550,No,1000000,Daily,No
3982732,1735770,مكتب أبراج الفخامه للعقارات برماح ,agent,Yes,5,76,رماح,942,حي رماح,Land,Sell,"""\""2556757\""""","""\""4714719\""""",1643554643000,1672587294349,1672587294349,0,No,Yes,4,3,1,575,No,300000,Daily,No
3984573,190343,ابو محمد,owner,Yes,5,76,رماح,942,حي رماح,Land,Sell,"""\""2521395\""""","""\""4725108\""""",1643613037000,1672587501657,1672587501657,0,No,Yes,4,3,1,750,No,500000,Daily,No
4007428,1779473,Saad,owner,Yes,5,76,رماح,942,حي رماح,Land,Sell,"""\""2595529\""""","""\""4649910\""""",1644159457000,1672586235939,1672586235939,0,No,Yes,4,3,1,1200,No,60000,Daily,No
4013688,72298,مكتب  نحن الافضل للعقارات,owner,Yes,4.159999847412109,76,رماح,942,حي رماح,Land,Sell,"""\""2555114\""""","""\""4716929\""""",1644314967000,1672582444610,1672582444610,0,No,Yes,4,3,1,918,No,650000,Daily,No
4016910,2288531,ابو بندر الاحمري,owner,Yes,0,76,رماح,942,حي رماح,Land,Sell,"""\""2521316\""""","""\""4716555\""""",1644387914000,1672584885116,1672584885116,0,No,Yes,4,3,1,645,No,650000,Daily,No
4025505,626926,ابو خالد,exclusive_marketer,Yes,4.730000019073486,76,رماح,942,حي رماح,Land,Sell,"""\""2523662\""""","""\""4728597\""""",1644593602000,1672583616112,1672583616112,0,No,Yes,4,3,1,745,No,400000,Daily,No
4029539,1735770,مكتب أبراج الفخامه للعقارات برماح ,agent,Yes,5,76,رماح,942,حي رماح,Villa,Sell,"""\""2557288\""""","""\""4716973\""""",1644684457000,1672584950589,1672584950589,17,No,Yes,4,5,2,800,No,810000,Daily,No
4033215,1735770,مكتب أبراج الفخامه للعقارات برماح ,agent,Yes,5,76,رماح,942,حي رماح,Land,Sell,"""\""2552794\""""","""\""4717368\""""",1644766772000,1672584950032,1672584950032,0,No,Yes,4,3,1,900,No,396000,Daily,No
4034605,2301392,,owner,Yes,0,76,رماح,942,حي رماح,Land,Sell,"""\""2554431\""""","""\""4716573\""""",1644789735000,1672585679042,1672585679042,0,No,Yes,4,3,1,625,No,380000,Daily,No
4044772,1735770,مكتب أبراج الفخامه للعقارات برماح ,agent,Yes,5,76,رماح,942,حي رماح,Land,Sell,"""\""2556411\""""","""\""4716452\""""",1645027321000,1672584950597,1672584950597,0,No,Yes,4,3,1,2520,No,1200000,Daily,No
4049305,644173,محمد السبيعي,agent,Yes,5,76,رماح,942,حي رماح,Land,Sell,"""\""2555208\""""","""\""4716040\""""",1645170213000,1672583201686,1672583201686,0,No,Yes,4,3,1,625,No,312500,Daily,No
4068161,644173,محمد السبيعي,owner,Yes,5,76,رماح,942,حي رماح,Land,Sell,"""\""2553433\""""","""\""4716332\""""",1645626423000,1672579762690,1672579762690,0,No,Yes,4,3,1,750,No,500250,Daily,No
4082619,126764,Abdullah,exclusive_marketer,Yes,3.75,18,الدمام,1256,حي العدامة,Store,Rental,"""\""2643312\""""","""\""5009973\""""",1646001374000,1672584493051,1672584493051,0,No,Yes,1,1,1,50,No,18000,Monthly,No
4090876,626926,ابو خالد,exclusive_marketer,Yes,4.730000019073486,76,رماح,942,حي رماح,Land,Sell,"""\""2521707\""""","""\""4725111\""""",1646202351000,1672583616185,1672583616185,0,No,Yes,4,3,1,420,No,250000,Daily,No
4100194,1735770,مكتب أبراج الفخامه للعقارات برماح ,agent,Yes,5,76,رماح,942,حي رماح,Land,Sell,"""\""2554119\""""","""\""4717182\""""",1646431838000,1672584949606,1672584949606,0,No,Yes,4,3,1,3970,No,3500000,Daily,No
4101484,5585,مكتب محترفون للعقارات,normal_marketer,Yes,4.260000228881836,76,رماح,942,حي رماح,Land,Sell,"""\""2556747\""""","""\""4714602\""""",1646481946000,1672584776072,1672584776072,0,No,Yes,4,3,1,525,No,300000,Daily,No
4106108,2348219,ابو عبدالعزيز,agent,Yes,0,40,المجمعة,860,حي الفحياء,Building,Sell,"""\""2591318\""""","""\""4535136\""""",1646581273000,1672584570899,1672584570899,10,Yes,Yes,5,6,2,508,No,1250000,Daily,No
4110706,30032,مكتب ثبات الخليج العقاري,exclusive_marketer,Yes,4.349999904632568,18,الدمام,1256,حي العدامة,Store,Rental,"""\""2643627\""""","""\""5010428\""""",1646677254000,1672585586210,1672585586210,28,No,Yes,1,1,1,85,No,38250,Monthly,No
4113979,382560,ابوزياد,agent,Yes,4.099999904632568,76,رماح,942,حي رماح,Land,Sell,"""\""2557050\""""","""\""4716785\""""",1646753778000,1672586959343,1672586959343,0,No,Yes,4,3,1,720,No,504000,Daily,No
4119684,626926,ابو خالد,exclusive_marketer,Yes,4.730000019073486,76,رماح,942,حي رماح,Land,Sell,"""\""2526481\""""","""\""4731482\""""",1646896727000,1672583615660,1672583615660,0,No,Yes,4,3,1,791,No,1028300,Daily,No
4128960,626926,ابو خالد,exclusive_marketer,Yes,4.730000019073486,76,رماح,942,حي رماح,Land,Sell,"""\""2522654\""""","""\""4731631\""""",1647154169000,1672583616500,1672583616500,0,No,Yes,4,3,1,930,No,1000000,Daily,No
4138674,2297610,الرجيعي للعقارات,agent,Yes,4.670000076293945,52,بريدة,2342,حي القصيعة,Land,Sell,"""\""2626519\""""","""\""4394835\""""",1647360047000,1672584496077,1672584496077,0,Yes,Yes,1,1,1,10698,Yes,2139600,Daily,No
4144620,894839,0544404544,agent,Yes,4.21999979019165,18,الدمام,1256,حي العدامة,Building,Sell,"""\""2643427\""""","""\""5010715\""""",1647507857000,1672585957789,1672585957789,36,No,Yes,1,1,1,470,No,1300000,Monthly,No
4149857,2373703,احمد,owner,Yes,0,18,الدمام,1256,حي العدامة,Land,Sell,"""\""2642904\""""","""\""5010331\""""",1647641141000,1672586913955,1672586913955,0,No,Yes,1,1,1,650,No,2275000,Monthly,No
4151747,275561,مكتب بوابة الشاطئ للعقارات,normal_marketer,Yes,4.519999980926514,18,الدمام,1256,حي العدامة,Building,Sell,"""\""2643468\""""","""\""5009993\""""",1647699620000,1672585488117,1672585488117,19,No,Yes,1,1,1,975,No,3600000,Monthly,No
4160577,36265,مكتب أساس الذهب العقاري,exclusive_marketer,Yes,5,76,رماح,942,حي رماح,Land,Sell,"""\""2554524\""""","""\""4716998\""""",1647886779000,1672585666579,1672585666579,0,No,Yes,4,3,1,625,No,400000,Daily,No
4171466,945962,ابومحمد,owner,Yes,5,76,رماح,942,حي رماح,Villa,Sell,"""\""2556195\""""","""\""4716890\""""",1648145485000,1672583113007,1672583113007,9,No,Yes,4,4,2,500,No,350000,Daily,No
4183820,1259117,نواف راشد,agent,Yes,4.420000076293945,76,رماح,942,حي رماح,Villa,Sell,"""\""2554915\""""","""\""4715910\""""",1648475633000,1672586272979,1672586272979,0,No,Yes,5,3,1,687,No,600000,Daily,No
4191111,800177,0500600644,agent,Yes,4.329999923706055,76,رماح,942,حي رماح,Land,Sell,"""\""2556330\""""","""\""4717745\""""",1648655814000,1672587450062,1672587450062,0,No,Yes,4,3,1,630,No,346500,Daily,No
4192923,1466723,مكتب مجد الأندلس للعقارات ,normal_marketer,Yes,3.6700000762939453,76,رماح,942,حي رماح,Land,Sell,"""\""2555622\""""","""\""4715070\""""",1648707713000,1672583245581,1672583245581,0,No,Yes,4,3,1,630,No,300510,Daily,No
4193051,1767351,نواف,owner,Yes,0,52,بريدة,2342,حي القصيعة,Land,Sell,"""\""2624484\""""","""\""4395607\""""",1648712839000,1672586909391,1672586909391,0,Yes,Yes,1,1,1,375,Yes,112500,Daily,No
4198190,522212,Alghamdi_966,owner,Yes,5,18,الدمام,1256,حي العدامة,Building,Sell,"""\""2643735\""""","""\""5009755\""""",1648868142000,1672586980956,1672586980956,35,No,Yes,1,1,1,300,No,600000,Monthly,No
4201555,1735770,مكتب أبراج الفخامه للعقارات برماح ,agent,Yes,5,76,رماح,942,حي رماح,Villa,Sell,"""\""2556686\""""","""\""4715169\""""",1648983697000,1672584950943,1672584950943,0,No,Yes,4,3,1,500,No,690000,Daily,No
4205978,30032,مكتب ثبات الخليج العقاري,exclusive_marketer,Yes,4.349999904632568,18,الدمام,1256,حي العدامة,Store,Rental,"""\""2643629\""""","""\""5010432\""""",1649099480000,1672585584615,1672585584615,28,No,Yes,1,1,1,60,No,27000,Monthly,No
4206034,30032,مكتب ثبات الخليج العقاري,exclusive_marketer,Yes,4.349999904632568,18,الدمام,1256,حي العدامة,Office,Rental,"""\""2643621\""""","""\""5010416\""""",1649100244000,1672585586201,1672585586201,28,No,Yes,1,1,1,100,No,70000,Monthly,No
4207135,679112,ابو عبدالعزيز,owner,Yes,0,76,رماح,942,حي رماح,Land,Sell,"""\""2566383\""""","""\""4719388\""""",1649116456000,1672587405595,1672587405595,0,No,Yes,4,3,1,864,No,470880,Daily,No
4209858,1735770,مكتب أبراج الفخامه للعقارات برماح ,agent,Yes,5,76,رماح,942,حي رماح,Villa,Sell,"""\""2553663\""""","""\""4716743\""""",1649192439000,1672584951003,1672584951003,0,No,Yes,3,3,1,600,No,900000,Daily,No
4226278,1466723,مكتب مجد الأندلس للعقارات ,normal_marketer,Yes,3.6700000762939453,76,رماح,942,حي رماح,Land,Sell,"""\""2555783\""""","""\""4715050\""""",1649618445000,1672583246427,1672583246427,0,No,Yes,4,3,1,630,No,270900,Daily,No
3960700,719753,,owner,Yes,5,76,رماح,942,حي رماح,Villa,Sell,"""\""2553870\""""","""\""4716055\""""",1643020910000,1672585393791,1672585393791,0,No,Yes,5,7,2,750,Yes,820000,Daily,No
3969921,1735770,مكتب أبراج الفخامه للعقارات برماح ,agent,Yes,5,76,رماح,942,حي رماح,Land,Sell,"""\""2556583\""""","""\""4717935\""""",1643214024000,1672584950003,1672584950003,0,No,Yes,4,3,1,630,No,261450,Daily,No
3979896,1735770,مكتب أبراج الفخامه للعقارات برماح ,agent,Yes,5,76,رماح,942,حي رماح,Villa,Sell,"""\""2553465\""""","""\""4717076\""""",1643480917000,1672584950994,1672584950994,0,No,Yes,5,4,2,550,No,1000000,Daily,No
3982732,1735770,مكتب أبراج الفخامه للعقارات برماح ,agent,Yes,5,76,رماح,942,حي رماح,Land,Sell,"""\""2556757\""""","""\""4714719\""""",1643554643000,1672587294349,1672587294349,0,No,Yes,4,3,1,575,No,300000,Daily,No
3984573,190343,ابو محمد,owner,Yes,5,76,رماح,942,حي رماح,Land,Sell,"""\""2521395\""""","""\""4725108\""""",1643613037000,1672587501657,1672587501657,0,No,Yes,4,3,1,750,No,500000,Daily,No
4007428,1779473,Saad,owner,Yes,5,76,رماح,942,حي رماح,Land,Sell,"""\""2595529\""""","""\""4649910\""""",1644159457000,1672586235939,1672586235939,0,No,Yes,4,3,1,1200,No,60000,Daily,No
4013688,72298,مكتب  نحن الافضل للعقارات,owner,Yes,4.159999847412109,76,رماح,942,حي رماح,Land,Sell,"""\""2555114\""""","""\""4716929\""""",1644314967000,1672582444610,1672582444610,0,No,Yes,4,3,1,918,No,650000,Daily,No
4016910,2288531,ابو بندر الاحمري,owner,Yes,0,76,رماح,942,حي رماح,Land,Sell,"""\""2521316\""""","""\""4716555\""""",1644387914000,1672584885116,1672584885116,0,No,Yes,4,3,1,645,No,650000,Daily,No
4025505,626926,ابو خالد,exclusive_marketer,Yes,4.730000019073486,76,رماح,942,حي رماح,Land,Sell,"""\""2523662\""""","""\""4728597\""""",1644593602000,1672583616112,1672583616112,0,No,Yes,4,3,1,745,No,400000,Daily,No
4029539,1735770,مكتب أبراج الفخامه للعقارات برماح ,agent,Yes,5,76,رماح,942,حي رماح,Villa,Sell,"""\""2557288\""""","""\""4716973\""""",1644684457000,1672584950589,1672584950589,17,No,Yes,4,5,2,800,No,810000,Daily,No
4033215,1735770,مكتب أبراج الفخامه للعقارات برماح ,agent,Yes,5,76,رماح,942,حي رماح,Land,Sell,"""\""2552794\""""","""\""4717368\""""",1644766772000,1672584950032,1672584950032,0,No,Yes,4,3,1,900,No,396000,Daily,No
4034605,2301392,,owner,Yes,0,76,رماح,942,حي رماح,Land,Sell,"""\""2554431\""""","""\""4716573\""""",1644789735000,1672585679042,1672585679042,0,No,Yes,4,3,1,625,No,380000,Daily,No
4044772,1735770,مكتب أبراج الفخامه للعقارات برماح ,agent,Yes,5,76,رماح,942,حي رماح,Land,Sell,"""\""2556411\""""","""\""4716452\""""",1645027321000,1672584950597,1672584950597,0,No,Yes,4,3,1,2520,No,1200000,Daily,No
4049305,644173,محمد السبيعي,agent,Yes,5,76,رماح,942,حي رماح,Land,Sell,"""\""2555208\""""","""\""4716040\""""",1645170213000,1672583201686,1672583201686,0,No,Yes,4,3,1,625,No,312500,Daily,No
4068161,644173,محمد السبيعي,owner,Yes,5,76,رماح,942,حي رماح,Land,Sell,"""\""2553433\""""","""\""4716332\""""",1645626423000,1672579762690,1672579762690,0,No,Yes,4,3,1,750,No,500250,Daily,No
4082619,126764,Abdullah,exclusive_marketer,Yes,3.75,18,الدمام,1256,حي العدامة,Store,Rental,"""\""2643312\""""","""\""5009973\""""",1646001374000,1672584493051,1672584493051,0,No,Yes,1,1,1,50,No,18000,Monthly,No
4090876,626926,ابو خالد,exclusive_marketer,Yes,4.730000019073486,76,رماح,942,حي رماح,Land,Sell,"""\""2521707\""""","""\""4725111\""""",1646202351000,1672583616185,1672583616185,0,No,Yes,4,3,1,420,No,250000,Daily,No
4100194,1735770,مكتب أبراج الفخامه للعقارات برماح ,agent,Yes,5,76,رماح,942,حي رماح,Land,Sell,"""\""2554119\""""","""\""4717182\""""",1646431838000,1672584949606,1672584949606,0,No,Yes,4,3,1,3970,No,3500000,Daily,No
4101484,5585,مكتب محترفون للعقارات,normal_marketer,Yes,4.260000228881836,76,رماح,942,حي رماح,Land,Sell,"""\""2556747\""""","""\""4714602\""""",1646481946000,1672584776072,1672584776072,0,No,Yes,4,3,1,525,No,300000,Daily,No
4106108,2348219,ابو عبدالعزيز,agent,Yes,0,40,المجمعة,860,حي الفحياء,Building,Sell,"""\""2591318\""""","""\""4535136\""""",1646581273000,1672584570899,1672584570899,10,Yes,Yes,5,6,2,508,No,1250000,Daily,No
4110706,30032,مكتب ثبات الخليج العقاري,exclusive_marketer,Yes,4.349999904632568,18,الدمام,1256,حي العدامة,Store,Rental,"""\""2643627\""""","""\""5010428\""""",1646677254000,1672585586210,1672585586210,28,No,Yes,1,1,1,85,No,38250,Monthly,No
4113979,382560,ابوزياد,agent,Yes,4.099999904632568,76,رماح,942,حي رماح,Land,Sell,"""\""2557050\""""","""\""4716785\""""",1646753778000,1672586959343,1672586959343,0,No,Yes,4,3,1,720,No,504000,Daily,No
4119684,626926,ابو خالد,exclusive_marketer,Yes,4.730000019073486,76,رماح,942,حي رماح,Land,Sell,"""\""2526481\""""","""\""4731482\""""",1646896727000,1672583615660,1672583615660,0,No,Yes,4,3,1,791,No,1028300,Daily,No
4128960,626926,ابو خالد,exclusive_marketer,Yes,4.730000019073486,76,رماح,942,حي رماح,Land,Sell,"""\""2522654\""""","""\""4731631\""""",1647154169000,1672583616500,1672583616500,0,No,Yes,4,3,1,930,No,1000000,Daily,No
4138674,2297610,الرجيعي للعقارات,agent,Yes,4.670000076293945,52,بريدة,2342,حي القصيعة,Land,Sell,"""\""2626519\""""","""\""4394835\""""",1647360047000,1672584496077,1672584496077,0,Yes,Yes,1,1,1,10698,Yes,2139600,Daily,No
4144620,894839,0544404544,agent,Yes,4.21999979019165,18,الدمام,1256,حي العدامة,Building,Sell,"""\""2643427\""""","""\""5010715\""""",1647507857000,1672585957789,1672585957789,36,No,Yes,1,1,1,470,No,1300000,Monthly,No
4149857,2373703,احمد,owner,Yes,0,18,الدمام,1256,حي العدامة,Land,Sell,"""\""2642904\""""","""\""5010331\""""",1647641141000,1672586913955,1672586913955,0,No,Yes,1,1,1,650,No,2275000,Monthly,No
4151747,275561,مكتب بوابة الشاطئ للعقارات,normal_marketer,Yes,4.519999980926514,18,الدمام,1256,حي العدامة,Building,Sell,"""\""2643468\""""","""\""5009993\""""",1647699620000,1672585488117,1672585488117,19,No,Yes,1,1,1,975,No,3600000,Monthly,No
4160577,36265,مكتب أساس الذهب العقاري,exclusive_marketer,Yes,5,76,رماح,942,حي رماح,Land,Sell,"""\""2554524\""""","""\""4716998\""""",1647886779000,1672585666579,1672585666579,0,No,Yes,4,3,1,625,No,400000,Daily,No
4171466,945962,ابومحمد,owner,Yes,5,76,رماح,942,حي رماح,Villa,Sell,"""\""2556195\""""","""\""4716890\""""",1648145485000,1672583113007,1672583113007,9,No,Yes,4,4,2,500,No,350000,Daily,No
4183820,1259117,نواف راشد,agent,Yes,4.420000076293945,76,رماح,942,حي رماح,Villa,Sell,"""\""2554915\""""","""\""4715910\""""",1648475633000,1672586272979,1672586272979,0,No,Yes,5,3,1,687,No,600000,Daily,No
4191111,800177,0500600644,agent,Yes,4.329999923706055,76,رماح,942,حي رماح,Land,Sell,"""\""2556330\""""","""\""4717745\""""",1648655814000,1672587450062,1672587450062,0,No,Yes,4,3,1,630,No,346500,Daily,No
4192923,1466723,مكتب مجد الأندلس للعقارات ,normal_marketer,Yes,3.6700000762939453,76,رماح,942,حي رماح,Land,Sell,"""\""2555622\""""","""\""4715070\""""",1648707713000,1672583245581,1672583245581,0,No,Yes,4,3,1,630,No,300510,Daily,No
4193051,1767351,نواف,owner,Yes,0,52,بريدة,2342,حي القصيعة,Land,Sell,"""\""2624484\""""","""\""4395607\""""",1648712839000,1672586909391,1672586909391,0,Yes,Yes,1,1,1,375,Yes,112500,Daily,No
4198190,522212,Alghamdi_966,owner,Yes,5,18,الدمام,1256,حي العدامة,Building,Sell,"""\""2643735\""""","""\""5009755\""""",1648868142000,1672586980956,1672586980956,35,No,Yes,1,1,1,300,No,600000,Monthly,No
4201555,1735770,مكتب أبراج الفخامه للعقارات برماح ,agent,Yes,5,76,رماح,942,حي رماح,Villa,Sell,"""\""2556686\""""","""\""4715169\""""",1648983697000,1672584950943,1672584950943,0,No,Yes,4,3,1,500,No,690000,Daily,No
